,Name,Latitude,Longitude,Rating,Address,City
7611,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach",Laguna Beach
7612,Katie's PET DEPOT,34.0415508,-118.4708828,4.3,"12423 Wilshire Blvd, Los Angeles",Los Angeles
7613,Peek-A-Dog Pet Grooming Adoptions,33.9591913,-118.2113411,4.4,"8452 State St, South Gate",South Gate
7614,Armando's Pets & Grooming,34.1400274,-117.9582202,4.5,"2155 E Huntington Dr, Duarte",Duarte
7615,MG Planet Pet Grooming,33.9909164,-117.8899766,4.6,"1457 Nogales St, Rowland Heights",Rowland Heights
7616,Mike's Pet Store and pet grooming,33.974553,-118.2532615,3.7,"1224 Florence St, Los Angeles",Los Angeles
7617,Kriser's Natural Pet,33.6717269,-117.7894796,4.4,"Alton Square, 5365 Alton Pkwy, Irvine",Irvine
7618,Pets & Grooming,33.9532045,-118.130807,4.5,"7952 Florence Ave, Downey",Downey
7619,Bark Williams,34.0201137,-118.4546141,4.7,"2901 Ocean Park Blvd #118, Santa Monica",Santa Monica
7620,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach",Laguna Beach
7621,Pussy & Pooch Pethouse and Pawbar,33.761255,-118.1376665,4.2,"4818 E 2nd St, Long Beach",Long Beach
7622,Local Pet Market,33.687393,-117.988492,4.9,"18900 Beach Blvd #109, Huntington Beach",Huntington Beach
7623,MY MASTER'S BEST FRIEND-Pet Food&Supply Delivery-Downey Long Beach Santa Monica Los Angeles Near Me,33.952306,-118.344688,4.5,"4118, 903 S Prairie Ave ste 903, Inglewood",Inglewood
7624,PJ's Pet Cafe,33.775092,-118.1520865,4.0,"3412 E 7th St Suite A, Long Beach",Long Beach
7625,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach",Huntington Beach
7626,Just Food For Dogs,33.8902107,-118.3963081,4.7,"1605 N Sepulveda Blvd, Manhattan Beach",Manhattan Beach
7627,Just Food For Dogs,33.635517,-117.9233335,4.7,"103 E 17th St, Costa Mesa",Costa Mesa
7628,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach",Huntington Beach
7629,Pet Mart,33.8635117,-118.3888634,4.4,"1054 Aviation Blvd, Hermosa Beach",Hermosa Beach
7630,Kriser's Natural Pet,33.62841,-117.906317,4.4,"1044 Irvine Ave, Newport Beach",Newport Beach
7631,AGE OF AQUARIUMS,33.8051375,-118.1672737,4.5,"2642 Cherry Ave, Signal Hill",Signal Hill
7632,Kriser's Natural Pet,33.866307,-118.3938349,4.6,"1559 Pacific Coast Hwy, Hermosa Beach",Hermosa Beach
7633,Pet Supreme,34.29287000000001,-118.413954,4.5,"12823 Foothill Blvd, Sylmar",Sylmar
7634,Petco,34.16462980000001,-118.5227222,4.3,"17919 Ventura Blvd, Encino",Encino
7635,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach",Huntington Beach
7636,C&C Pet Mart,34.1896688,-118.6063759,4.0,"6553 Topanga Canyon Blvd, Woodland Hills",Woodland Hills
7637,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne",La Verne
7638,Green Dog Dental & Wellness,34.1489587,-118.4357809,4.7,"13907 Ventura Blvd #101, Sherman Oaks",Sherman Oaks
7639,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana",Santa Ana
7640,Vetco,34.0525678,-118.384269,3.0,"1475 S Robertson Blvd, Los Angeles",Los Angeles
7641,Pet Supplies Plus,33.728658,-118.025502,4.6,"5912 Edinger Ave, Huntington Beach",Huntington Beach
7642,PetStore.com,33.7556944,-117.9392341,3.4,"14271 Corporate Dr, Garden Grove",Garden Grove
7643,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach",Huntington Beach
7644,Kahoots Feed & Pet Store,34.2586738,-118.5789955,4.7,"10360 Mason Ave, Chatsworth",Chatsworth
7645,Kriser's Natural Pet,34.000991,-118.467687,4.5,"303 Lincoln Blvd, Venice",Venice
7646,Andersen's Pet Shop,34.204969,-118.226075,4.5,"2218 Honolulu Ave, Montrose",Montrose
7647,Pet Foods Market & Supplies,33.891918,-118.395513,4.6,"1816 N Sepulveda Blvd, Manhattan Beach",Manhattan Beach
7648,Petco,34.16462980000001,-118.5227222,4.3,"17919 Ventura Blvd, Encino",Encino
7649,Dog Lovers,33.9907419,-118.3305499,3.8,"5700 Crenshaw Blvd, Los Angeles",Los Angeles
7650,The Urban Pet,34.0763114,-118.3538996,4.7,"7515 Beverly Blvd, Los Angeles",Los Angeles
7651,Zoom Room Dog Training,33.685642,-117.9904309,4.6,"19069 Beach Blvd, Huntington Beach",Huntington Beach
7652,Paw In Order,33.8021939,-117.8590025,4.9,"618 W Collins Ave, Orange",Orange
7653,PetSmart,34.159705,-118.5069302,4.6,"17150 Ventura Blvd, Encino",Encino
7654,PetSmart,33.829203,-118.144255,4.6,"3871 N Lakewood Blvd, Long Beach",Long Beach
7655,Pinnacle Pet Services,34.1170015,-118.1506226,0.0,"721 Fair Oaks Ave, South Pasadena",South Pasadena
7656,Catherine's Pet Services,33.6370118,-117.8594386,0.0,"9413 Residencia, Newport Beach",Newport Beach
7657,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana",Santa Ana
7658,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange",Orange
7659,Pet Supreme,34.29287000000001,-118.413954,4.5,"12823 Foothill Blvd, Sylmar",Sylmar
7660,Vetco,34.0525678,-118.384269,3.0,"1475 S Robertson Blvd, Los Angeles",Los Angeles
7661,"Pets R Us, Pet Grooming & Supplies",34.1604446,-118.2743521,3.5,"838 W Glenoaks Blvd, Glendale",Glendale
7662,S F Pet Shop & Grooming,34.079626,-118.092806,0.0,"600 E Valley Blvd, San Gabriel",San Gabriel
7663,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach",Laguna Beach
7664,Katie's PET DEPOT,34.0415508,-118.4708828,4.3,"12423 Wilshire Blvd, Los Angeles",Los Angeles
7665,Peek-A-Dog Pet Grooming Adoptions,33.9591913,-118.2113411,4.4,"8452 State St, South Gate",South Gate
7666,Button Nose Pet Shop,34.2028308,-118.1972586,4.9,"838 Foothill Blvd, La Cañada Flintridge",La Cañada Flintridge
7667,Armando's Pets & Grooming,34.1400274,-117.9582202,4.5,"2155 E Huntington Dr, Duarte",Duarte
7668,MG Planet Pet Grooming,33.9909164,-117.8899766,4.6,"1457 Nogales St, Rowland Heights",Rowland Heights
7669,Mike's Pet Store and pet grooming,33.974553,-118.2532615,3.7,"1224 Florence St, Los Angeles",Los Angeles
7670,Paws N Claws Grooming Salon,34.0479841,-118.5443769,4.8,"16634 Marquez Ave, Pacific Palisades",Pacific Palisades
7671,Pets & Grooming,33.9532045,-118.130807,4.5,"7952 Florence Ave, Downey",Downey
7672,Bark Williams,34.0201137,-118.4546141,4.7,"2901 Ocean Park Blvd #118, Santa Monica",Santa Monica
7673,Kriser's Natural Pet,33.6717269,-117.7894796,4.4,"Alton Square, 5365 Alton Pkwy, Irvine",Irvine
7674,Birdhouse/Doghouse,34.1751286,-118.3806228,4.4,"5742 Lankershim Blvd, North Hollywood",North Hollywood
7675,Coast Pet Supplies & Grooming,33.5473156,-117.7964092,5.0,"880 N Coast Hwy, Laguna Beach",Laguna Beach
7676,Pussy & Pooch Pethouse and Pawbar,33.761255,-118.1376665,4.2,"4818 E 2nd St, Long Beach",Long Beach
7677,Local Pet Market,33.687393,-117.988492,4.9,"18900 Beach Blvd #109, Huntington Beach",Huntington Beach
7678,MY MASTER'S BEST FRIEND-Pet Food&Supply Delivery-Downey Long Beach Santa Monica Los Angeles Near Me,33.952306,-118.344688,4.5,"4118, 903 S Prairie Ave ste 903, Inglewood",Inglewood
7679,PJ's Pet Cafe,33.775092,-118.1520865,4.0,"3412 E 7th St Suite A, Long Beach",Long Beach
7680,PetSmart,33.6719934,-117.9533672,4.7,"20002 Brookhurst St, Huntington Beach",Huntington Beach
7681,Just Food For Dogs,33.8902107,-118.3963081,4.7,"1605 N Sepulveda Blvd, Manhattan Beach",Manhattan Beach
7682,Just Food For Dogs,33.635517,-117.9233335,4.7,"103 E 17th St, Costa Mesa",Costa Mesa
7683,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach",Huntington Beach
7684,Pet Mart,33.8635117,-118.3888634,4.4,"1054 Aviation Blvd, Hermosa Beach",Hermosa Beach
7685,Kriser's Natural Pet,33.62841,-117.906317,4.4,"1044 Irvine Ave, Newport Beach",Newport Beach
7686,AGE OF AQUARIUMS,33.8051375,-118.1672737,4.5,"2642 Cherry Ave, Signal Hill",Signal Hill
7687,Kriser's Natural Pet,33.866307,-118.3938349,4.6,"1559 Pacific Coast Hwy, Hermosa Beach",Hermosa Beach
7688,Adobe Veterinary Marketplace,37.236585,-121.963352,4.0,"15965 Los Gatos Blvd #102, Los Gatos",Los Gatos
7689,Pet Supplies Plus,36.6083708,-121.923976,4.4,"120 Country Club Gate Center #120, Pacific Grove",Pacific Grove
7690,Andy's Pet Shop,37.335382,-121.895811,4.6,"51 Notre Dame Ave, San Jose",San Jose
7691,Louis Birds Pets & Supplies,37.32038,-121.876578,3.9,"5803, 80 Keyes St, San Jose",San Jose
7692,Pet Food Express,37.309934,-121.809991,4.6,"1787 Capitol Expy, San Jose",San Jose
7693,Pet Food Express,37.2887403,-121.931418,4.6,"1902 S Bascom Ave, Campbell",Campbell
7694,Pet's Delight,37.3788871,-122.118194,4.9,"390 State St, Los Altos",Los Altos
7695,Pet Food Express,37.2804122,-122.0312019,4.5,"12900 Saratoga Sunnyvale Rd, Saratoga",Saratoga
7696,Pet Food Express,37.2804122,-122.0312019,4.5,"12900 Saratoga Sunnyvale Rd, Saratoga",Saratoga
7697,Pet Food Express,37.2887403,-121.931418,4.6,"1902 S Bascom Ave, Campbell",Campbell
7698,Pet Food Express,37.309934,-121.809991,4.6,"1787 Capitol Expy, San Jose",San Jose
7699,Adobe Veterinary Marketplace,37.236585,-121.963352,4.0,"15965 Los Gatos Blvd #102, Los Gatos",Los Gatos
7700,Pet Supplies Plus,36.6083708,-121.923976,4.4,"120 Country Club Gate Center #120, Pacific Grove",Pacific Grove
7701,Stone's Pet Wash,36.607947,-121.923291,5.0,"2711 David Ave, Pacific Grove",Pacific Grove
7702,Pet Stop,37.01230839999999,-121.5948798,4.7,"1230 1st St #103, Gilroy",Gilroy
7703,Jurassic Pets,36.6630759,-121.6572812,4.5,"923 S Main St, Salinas",Salinas
7704,Home Away From Home,36.5935785,-121.878472,4.6,"1231 10th St, Monterey",Monterey
7705,Pet Emporium,36.9723528,-121.9671293,4.1,"1501 41st Ave, Capitola",Capitola
7706,Treasure Chest Aquarium & Pets,37.3662389,-121.8279641,2.5,"3109 Alum Rock Ave, San Jose",San Jose
7707,The Whole Kitten Capoodle,36.987761,-121.980792,5.0,"1720 Commercial Way, Santa Cruz",Santa Cruz
7708,TRIM Dog Grooming & Food,37.2351275,-121.9773361,4.6,"656 N Santa Cruz Ave, Los Gatos",Los Gatos
7709,Pet Supplies Plus,36.6083708,-121.923976,4.4,"120 Country Club Gate Center #120, Pacific Grove",Pacific Grove
7710,Pet Food Express,37.2804122,-122.0312019,4.5,"12900 Saratoga Sunnyvale Rd, Saratoga",Saratoga
7711,Pet Food Express,37.309934,-121.809991,4.6,"1787 Capitol Expy, San Jose",San Jose
7712,Pet Food Express,37.2887403,-121.931418,4.6,"1902 S Bascom Ave, Campbell",Campbell
7713,Gussied Up Dog Boutique,37.3049005,-121.8981157,4.7,"1310 Lincoln Ave, San Jose",San Jose
7714,Diggidy Dog,36.555079,-121.9244307,4.5,"Ocean Avenue &, Monte Verde St, Carmel-By-The-Sea",Carmel-By-The-Sea
7715,Pet Supreme,34.29287000000001,-118.413954,4.5,"12823 Foothill Blvd, Sylmar",Sylmar
7716,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne",La Verne
7717,Petco,34.16462980000001,-118.5227222,4.3,"17919 Ventura Blvd, Encino",Encino
7718,Tags Veterinary Clinic: Donahue John DVM,34.42266800000001,-118.539279,4.9,"2635, 23007 Soledad Canyon Rd, Santa Clarita",Santa Clarita
7719,C&C Pet Mart,34.1896688,-118.6063759,4.0,"6553 Topanga Canyon Blvd, Woodland Hills",Woodland Hills
7720,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange",Orange
7721,Green Dog Dental & Wellness,34.1489587,-118.4357809,4.7,"13907 Ventura Blvd #101, Sherman Oaks",Sherman Oaks
7722,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana",Santa Ana
7723,Vetco,34.0525678,-118.384269,3.0,"1475 S Robertson Blvd, Los Angeles",Los Angeles
7724,Pet Supplies Plus,33.728658,-118.025502,4.6,"5912 Edinger Ave, Huntington Beach",Huntington Beach
7725,PetStore.com,33.7556944,-117.9392341,3.4,"14271 Corporate Dr, Garden Grove",Garden Grove
7726,Kahoots Feed & Pet Store,34.2586738,-118.5789955,4.7,"10360 Mason Ave, Chatsworth",Chatsworth
7727,Kahoots Pet Store,33.9856908,-117.7138885,4.7,"4200 Chino Hills Pkwy, Chino Hills",Chino Hills
7728,"Pets R Us, Pet Grooming & Supplies",34.1604446,-118.2743521,3.5,"838 W Glenoaks Blvd, Glendale",Glendale
7729,Animal Lovers Pet Shop,33.8058724,-118.3582023,4.5,"24028 Vista Montana, Torrance",Torrance
7730,Pet Foods Market & Supplies,33.891918,-118.395513,4.6,"1816 N Sepulveda Blvd, Manhattan Beach",Manhattan Beach
7731,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne",La Verne
7732,Petco,34.16462980000001,-118.5227222,4.3,"17919 Ventura Blvd, Encino",Encino
7733,Dog Lovers,33.9907419,-118.3305499,3.8,"5700 Crenshaw Blvd, Los Angeles",Los Angeles
7734,The Urban Pet,34.0763114,-118.3538996,4.7,"7515 Beverly Blvd, Los Angeles",Los Angeles
7735,Paw In Order,33.8021939,-117.8590025,4.9,"618 W Collins Ave, Orange",Orange
7736,PetSmart,34.159705,-118.5069302,4.6,"17150 Ventura Blvd, Encino",Encino
7737,PetSmart,33.829203,-118.144255,4.6,"3871 N Lakewood Blvd, Long Beach",Long Beach
7738,Pinnacle Pet Services,34.1170015,-118.1506226,0.0,"721 Fair Oaks Ave, South Pasadena",South Pasadena
7739,Tags Veterinary Clinic: Donahue John DVM,34.42266800000001,-118.539279,4.9,"2635, 23007 Soledad Canyon Rd, Santa Clarita",Santa Clarita
7740,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana",Santa Ana
7741,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange",Orange
7742,Pet Supreme,34.29287000000001,-118.413954,4.5,"12823 Foothill Blvd, Sylmar",Sylmar
7743,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne",La Verne
7744,"Pets R Us, Pet Grooming & Supplies",34.1604446,-118.2743521,3.5,"838 W Glenoaks Blvd, Glendale",Glendale
7745,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne",La Verne
7746,S F Pet Shop & Grooming,34.079626,-118.092806,0.0,"600 E Valley Blvd, San Gabriel",San Gabriel
7747,Katie's PET DEPOT,34.0415508,-118.4708828,4.3,"12423 Wilshire Blvd, Los Angeles",Los Angeles
7748,Peek-A-Dog Pet Grooming Adoptions,33.9591913,-118.2113411,4.4,"8452 State St, South Gate",South Gate
7749,Button Nose Pet Shop,34.2028308,-118.1972586,4.9,"838 Foothill Blvd, La Cañada Flintridge",La Cañada Flintridge
7750,Armando's Pets & Grooming,34.1400274,-117.9582202,4.5,"2155 E Huntington Dr, Duarte",Duarte
7751,MG Planet Pet Grooming,33.9909164,-117.8899766,4.6,"1457 Nogales St, Rowland Heights",Rowland Heights
7752,Mike's Pet Store and pet grooming,33.974553,-118.2532615,3.7,"1224 Florence St, Los Angeles",Los Angeles
7753,Paws N Claws Grooming Salon,34.0479841,-118.5443769,4.8,"16634 Marquez Ave, Pacific Palisades",Pacific Palisades
7754,Pets & Grooming,33.9532045,-118.130807,4.5,"7952 Florence Ave, Downey",Downey
7755,Bark Williams,34.0201137,-118.4546141,4.7,"2901 Ocean Park Blvd #118, Santa Monica",Santa Monica
7756,Birdhouse/Doghouse,34.1751286,-118.3806228,4.4,"5742 Lankershim Blvd, North Hollywood",North Hollywood
7757,Kriser's Natural Pet,34.4128282,-118.5586929,4.0,"24272 Valencia Blvd, Valencia",Valencia
7758,Pussy & Pooch Pethouse and Pawbar,33.761255,-118.1376665,4.2,"4818 E 2nd St, Long Beach",Long Beach
7759,MY MASTER'S BEST FRIEND-Pet Food&Supply Delivery-Downey Long Beach Santa Monica Los Angeles Near Me,33.952306,-118.344688,4.5,"4118, 903 S Prairie Ave ste 903, Inglewood",Inglewood
7760,PJ's Pet Cafe,33.775092,-118.1520865,4.0,"3412 E 7th St Suite A, Long Beach",Long Beach
7761,Just Food For Dogs,33.8902107,-118.3963081,4.7,"1605 N Sepulveda Blvd, Manhattan Beach",Manhattan Beach
7762,Pet Mart,33.8635117,-118.3888634,4.4,"1054 Aviation Blvd, Hermosa Beach",Hermosa Beach
7763,AGE OF AQUARIUMS,33.8051375,-118.1672737,4.5,"2642 Cherry Ave, Signal Hill",Signal Hill
7764,Kriser's Natural Pet,33.866307,-118.3938349,4.6,"1559 Pacific Coast Hwy, Hermosa Beach",Hermosa Beach
7765,Pet Pantry,33.8082084,-118.168066,4.7,"2801 Cherry Ave, Signal Hill",Signal Hill
7766,Pet Foods Market & Supplies,33.891918,-118.395513,4.6,"1816 N Sepulveda Blvd, Manhattan Beach",Manhattan Beach
7767,Pet Supplies Plus,33.728658,-118.025502,4.6,"5912 Edinger Ave, Huntington Beach",Huntington Beach
7768,Birds & More,33.87528990000001,-118.3507581,4.8,"4301 Redondo Beach Blvd, Lawndale",Lawndale
7769,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne",La Verne
7770,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona",Corona
7771,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange",Orange
7772,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana",Santa Ana
7773,Vetco,34.0525678,-118.384269,3.0,"1475 S Robertson Blvd, Los Angeles",Los Angeles
7774,Pet Supplies Plus,33.728658,-118.025502,4.6,"5912 Edinger Ave, Huntington Beach",Huntington Beach
7775,PetStore.com,33.7556944,-117.9392341,3.4,"14271 Corporate Dr, Garden Grove",Garden Grove
7776,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach",Huntington Beach
7777,Kahoots Pet Store,33.9856908,-117.7138885,4.7,"4200 Chino Hills Pkwy, Chino Hills",Chino Hills
7778,Kahoots Feed & Pet Store,33.8820704,-117.3686806,4.5,"16851 Van Buren Boulevard, Riverside",Riverside
7779,Kahoots Feed & Pet Store,33.9380668,-117.5437274,4.7,"1004 Sixth St, Norco",Norco
7780,Pet Foods Market & Supplies,33.891918,-118.395513,4.6,"1816 N Sepulveda Blvd, Manhattan Beach",Manhattan Beach
7781,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne",La Verne
7782,Dog Lovers,33.9907419,-118.3305499,3.8,"5700 Crenshaw Blvd, Los Angeles",Los Angeles
7783,The Urban Pet,34.0763114,-118.3538996,4.7,"7515 Beverly Blvd, Los Angeles",Los Angeles
7784,Paw In Order,33.8021939,-117.8590025,4.9,"618 W Collins Ave, Orange",Orange
7785,PetSmart,33.829203,-118.144255,4.6,"3871 N Lakewood Blvd, Long Beach",Long Beach
7786,Pinnacle Pet Services,34.1170015,-118.1506226,0.0,"721 Fair Oaks Ave, South Pasadena",South Pasadena
7787,AAA Animal Hospital,33.8752364,-117.5615939,4.6,"425 E 6th St, Corona",Corona
7788,Grand Pet Care Center,33.759041,-117.852221,4.6,"1602 N Grand Ave, Santa Ana",Santa Ana
7789,Healthy Pet Hospital and Grooming,33.788944,-117.816866,4.5,"3411 E Chapman Ave, Orange",Orange
7790,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne",La Verne
7791,Animal & Bird Veterinary Medical Center,33.926549,-117.557576,3.2,"3119 Hamner Ave, Norco",Norco
7792,Vetco,34.0525678,-118.384269,3.0,"1475 S Robertson Blvd, Los Angeles",Los Angeles
7793,"Pets R Us, Pet Grooming & Supplies",34.1604446,-118.2743521,3.5,"838 W Glenoaks Blvd, Glendale",Glendale
7794,Katie’s PET DEPOT®,34.115389,-117.766999,4.5,"1941 Foothill Blvd a, La Verne",La Verne
7795,S F Pet Shop & Grooming,34.079626,-118.092806,0.0,"600 E Valley Blvd, San Gabriel",San Gabriel
7796,Peek-A-Dog Pet Grooming Adoptions,33.9591913,-118.2113411,4.4,"8452 State St, South Gate",South Gate
7797,MG Planet Pet Grooming,33.9909164,-117.8899766,4.6,"1457 Nogales St, Rowland Heights",Rowland Heights
7798,Mike's Pet Store and pet grooming,33.974553,-118.2532615,3.7,"1224 Florence St, Los Angeles",Los Angeles
7799,Armando's Pets & Grooming,34.1400274,-117.9582202,4.5,"2155 E Huntington Dr, Duarte",Duarte
7800,Pets & Grooming,33.9532045,-118.130807,4.5,"7952 Florence Ave, Downey",Downey
7801,Birdhouse/Doghouse,34.1751286,-118.3806228,4.4,"5742 Lankershim Blvd, North Hollywood",North Hollywood
7802,Button Nose Pet Shop,34.2028308,-118.1972586,4.9,"838 Foothill Blvd, La Cañada Flintridge",La Cañada Flintridge
7803,Andy's Pet Grooming & Supplies,34.142812,-118.249771,4.4,"503 E Colorado St, Glendale",Glendale
7804,PETIAN,33.87063,-117.939096,4.8,"749 W Commonwealth Ave, Fullerton",Fullerton
7805,Kriser's Natural Pet,33.866307,-118.3938349,4.6,"1559 Pacific Coast Hwy, Hermosa Beach",Hermosa Beach
7806,Pussy & Pooch Pethouse and Pawbar,33.761255,-118.1376665,4.2,"4818 E 2nd St, Long Beach",Long Beach
7807,Local Pet Market,33.687393,-117.988492,4.9,"18900 Beach Blvd #109, Huntington Beach",Huntington Beach
7808,PJ's Pet Cafe,33.775092,-118.1520865,4.0,"3412 E 7th St Suite A, Long Beach",Long Beach
7809,MY MASTER'S BEST FRIEND-Pet Food&Supply Delivery-Downey Long Beach Santa Monica Los Angeles Near Me,33.952306,-118.344688,4.5,"4118, 903 S Prairie Ave ste 903, Inglewood",Inglewood
7810,Just Food For Dogs,33.8902107,-118.3963081,4.7,"1605 N Sepulveda Blvd, Manhattan Beach",Manhattan Beach
7811,Kahoots Pet Store,33.6923715,-117.9924774,4.2,"18681 Main St, Huntington Beach",Huntington Beach
7812,Pet Mart,33.8635117,-118.3888634,4.4,"1054 Aviation Blvd, Hermosa Beach",Hermosa Beach
7813,AGE OF AQUARIUMS,33.8051375,-118.1672737,4.5,"2642 Cherry Ave, Signal Hill",Signal Hill
7814,Kriser's Natural Pet,33.866307,-118.3938349,4.6,"1559 Pacific Coast Hwy, Hermosa Beach",Hermosa Beach
7815,Pet Pantry,33.8082084,-118.168066,4.7,"2801 Cherry Ave, Signal Hill",Signal Hill
7816,Pet Foods Market & Supplies,33.891918,-118.395513,4.6,"1816 N Sepulveda Blvd, Manhattan Beach",Manhattan Beach
7817,Pet Supplies Plus,33.728658,-118.025502,4.6,"5912 Edinger Ave, Huntington Beach",Huntington Beach
7818,Montecito Pet Shop,34.4026243,-119.7239197,4.1,"2020 Cliff Dr, Santa Barbara",Santa Barbara
7819,Sensational Pets,34.4398188,-119.7377604,4.9,"3433 State St, Santa Barbara",Santa Barbara
7820,Pet House,34.440699,-119.825307,4.6,"5781 Calle Real, Goleta",Goleta
7821,PoopPac,34.4254489,-119.6689973,5.0,"222 Lou Dillon Ct, Santa Barbara",Santa Barbara
7822,Pet World Inc,34.461074,-119.286258,5.0,"837 N Rice Rd, Ojai",Ojai
7823,Menagerie,34.4205706,-119.5964129,5.0,"2430 Lillie Ave, Summerland",Summerland
7824,Aquatic Designs of Santa Barbara,34.435478,-119.8275575,4.5,"230 Magnolia Ave, Goleta",Goleta
7825,Coiffed Critters,34.407464,-119.522096,0.0,"1484 Manzanita St, Carpinteria",Carpinteria
7826,Hardnox LLC,34.4305055,-119.7095274,0.0,"1721 Santa Barbara St, Santa Barbara",Santa Barbara
7827,American Hay & Mercantile,34.3957256,-119.3010063,5.0,"101 W Short St, Oak View",Oak View
7828,Chaparral Stud Farm,34.53,-119.82,0.0,Santa Barbara,Santa Barbara
7829,Fish Reef Project,34.4007984,-119.7226708,0.0,"315 Meigs Rd, Santa Barbara",Santa Barbara
7830,Nemo Fish,34.420334,-119.7107494,5.0,Santa Barbara,Santa Barbara
7831,Sensational Pets,34.4398188,-119.7377604,4.9,"3433 State St, Santa Barbara",Santa Barbara
7832,Sensational Pets,34.4398188,-119.7377604,4.9,"3433 State St, Santa Barbara",Santa Barbara
7833,Sensational Pets,34.4398188,-119.7377604,4.9,"3433 State St, Santa Barbara",Santa Barbara
7834,American Hay & Mercantile,34.3957256,-119.3010063,5.0,"101 W Short St, Oak View",Oak View
7835,Dioji K-9 Resort & Athletic Club,34.4229574,-119.6818158,4.8,"822 E Yanonali St, Santa Barbara",Santa Barbara
7836,Pet Supplies Plus,36.6083708,-121.923976,4.4,"120 Country Club Gate Center #120, Pacific Grove",Pacific Grove
7837,Pet Supplies Plus,36.6083708,-121.923976,4.4,"120 Country Club Gate Center #120, Pacific Grove",Pacific Grove
7838,Pet Food Express,36.5366275,-121.9099979,4.9,"300 Crossroads Blvd, Carmel-By-The-Sea",Carmel-By-The-Sea
7839,Pet Fun At Harden Ranch Plz,36.717936,-121.6518722,4.3,"1780 N Main St, Salinas",Salinas
7840,Lil pals pet world,36.8520053,-121.3974561,4.5,"401 McCray St, Hollister",Hollister
7841,The Lavish Pet,36.6652998,-121.6587427,0.0,"820 Park Row, Salinas",Salinas
7842,Diggidy Dog,36.555079,-121.9244307,4.5,"Ocean Avenue &, Monte Verde St, Carmel-By-The-Sea",Carmel-By-The-Sea
7843,Jurassic Pets,36.6630759,-121.6572812,4.5,"923 S Main St, Salinas",Salinas
7844,Collier Feed & Pet Supply,36.6987453,-121.6536264,4.3,"101 W Laurel Dr, Salinas",Salinas
7845,The Wishbone Pet Co.,36.5784821,-121.7272586,5.0,"2 Corral De Tierra Rd, Salinas",Salinas
7846,Stone's Pet Shop,36.478864,-121.732512,4.8,"13748 Center St, Carmel Valley",Carmel Valley
7847,Home Away From Home,36.5935785,-121.878472,4.6,"1231 10th St, Monterey",Monterey
7848,Stone's Pet Wash,36.607947,-121.923291,5.0,"2711 David Ave, Pacific Grove",Pacific Grove
7849,All For Paws & Fins Aquarium,36.5569,-121.92269,0.0,Carmel-By-The-Sea,Carmel-By-The-Sea
7850,Bay Area Schnauzers,36.865768,-121.635531,0.0,"1000 Ricardo Dr, Aromas",Aromas
7851,AKSA Reef Boutique,36.43994,-121.330923,4.8,"178 Head St, Soledad",Soledad
7852,Pet Friends Spay-Neuter Clinic,36.862953,-121.448682,5.0,"2975 Buena Vista Rd, Hollister",Hollister
